customer_id,customer_past_returns,customer_past_chargebacks,product_category,item_price,quantity,order_value,payment_method,payment_attempts,order_date,delivery_days,delivery_date,billing_country,shipping_country,address_mismatch,is_returned,days_to_return,return_date,is_chargeback
3828,0,0,electronics,9044.443906906894,2,18088.887813813788,cod,1,2025-07-09,4,2025-07-13,India,India,0,1,1.0,2025-07-14,0
1362,3,0,apparel,2942.263775435397,4,11769.055101741587,cod,1,2025-02-26,4,2025-03-02,USA,USA,0,0,,,0
3604,1,0,electronics,27747.326376459318,1,27747.326376459318,upi,1,2025-06-24,7,2025-07-01,India,India,0,0,,,0
4416,3,0,books,624.320548087407,3,1872.961644262221,upi,1,2025-02-24,3,2025-02-27,India,India,0,0,,,0
2716,0,0,electronics,37338.779622270675,2,74677.55924454135,upi,3,2025-01-22,7,2025-01-29,India,India,0,0,,,0
2193,0,1,electronics,9274.597631646719,3,27823.792894940154,debit_card,1,2025-11-13,7,2025-11-20,India,India,0,0,,,0
1355,9,0,apparel,1865.9722531905593,2,3731.9445063811186,credit_card,1,2025-04-10,4,2025-04-14,India,India,0,1,5.0,2025-04-19,0
1190,2,0,electronics,44617.955463971855,3,133853.86639191557,credit_card,1,2025-06-15,2,2025-06-17,India,India,0,0,,,0
4738,3,0,apparel,362.2849120322182,1,362.2849120322182,cod,1,2025-05-10,10,2025-05-20,USA,USA,0,1,3.0,2025-05-23,0
3469,1,0,groceries,1025.762574935543,1,1025.762574935543,netbanking,1,2025-08-27,2,2025-08-29,India,India,0,0,,,0
1699,2,0,groceries,849.5647358395379,1,849.5647358395379,upi,1,2025-09-18,4,2025-09-22,India,India,0,0,,,0
3054,2,0,books,1145.880862921896,3,3437.6425887656883,debit_card,1,2025-05-28,5,2025-06-02,India,India,0,0,,,0
3180,1,0,groceries,425.1128393872101,4,1700.4513575488404,credit_card,1,2025-04-27,2,2025-04-29,India,India,0,0,,,0
4818,1,0,apparel,2619.007433201207,3,7857.022299603621,credit_card,1,2025-10-29,6,2025-11-04,India,India,0,0,,,0
1556,0,0,groceries,498.0292677307631,3,1494.0878031922894,upi,1,2025-08-11,5,2025-08-16,India,UAE,1,0,,,0
1825,3,0,groceries,673.3021852912163,4,2693.2087411648654,cod,1,2025-10-28,5,2025-11-02,India,India,0,0,,,0
3808,3,0,apparel,875.8764248641367,1,875.8764248641367,debit_card,1,2025-04-14,3,2025-04-17,India,India,0,0,,,0
2054,0,0,groceries,1302.2069728889885,3,3906.6209186669657,debit_card,1,2025-05-02,3,2025-05-05,India,India,0,0,,,0
3582,1,0,home_furniture,4310.488382745392,3,12931.465148236177,cod,1,2025-06-04,3,2025-06-07,India,India,0,0,,,0
1425,0,0,apparel,2619.335081814273,1,2619.335081814273,upi,1,2025-12-01,3,2025-12-04,Singapore,Singapore,0,0,,,0
4465,3,0,groceries,710.639404727294,3,2131.918214181882,credit_card,1,2025-06-08,5,2025-06-13,India,India,0,0,,,0
3719,0,0,books,1018.5940431985028,4,4074.3761727940114,credit_card,1,2025-06-29,2,2025-07-01,India,India,0,0,,,0
3410,2,0,groceries,433.50841070930426,2,867.0168214186085,upi,1,2025-09-26,3,2025-09-29,India,India,0,1,2.0,2025-10-01,0
4508,0,0,groceries,242.45870498824948,3,727.3761149647485,upi,1,2025-05-14,6,2025-05-20,India,India,0,0,,,0
4741,1,0,apparel,1798.395415391735,4,7193.58166156694,debit_card,1,2025-04-03,3,2025-04-06,India,UAE,1,1,3.0,2025-04-09,0
2574,2,0,apparel,1675.4800810504348,1,1675.4800810504348,cod,1,2025-08-05,3,2025-08-08,India,India,0,1,16.0,2025-08-24,0
4998,0,0,groceries,567.0806981051222,2,1134.1613962102444,debit_card,2,2025-06-02,2,2025-06-04,India,India,0,1,5.0,2025-06-09,0
3129,1,0,groceries,1011.0910568807009,1,1011.0910568807009,upi,2,2025-09-17,5,2025-09-22,India,India,0,0,,,0
3403,2,0,home_furniture,2355.2851607714756,1,2355.2851607714756,credit_card,3,2025-11-23,4,2025-11-27,India,India,0,0,,,0
4329,0,0,apparel,1979.4029022708496,1,1979.4029022708496,debit_card,1,2025-01-11,3,2025-01-14,India,India,0,0,,,0
4789,3,0,electronics,11376.04858151161,2,22752.09716302322,upi,1,2025-03-05,3,2025-03-08,India,India,0,0,,,0
1588,1,0,apparel,648.1773012575022,4,2592.709205030009,credit_card,1,2025-03-27,14,2025-04-10,India,India,0,1,5.0,2025-04-15,0
3012,3,1,apparel,2755.942086338461,4,11023.768345353845,upi,1,2025-03-09,2,2025-03-11,India,India,0,0,,,0
2547,0,0,electronics,23529.992296537894,4,94119.96918615157,credit_card,1,2025-11-26,6,2025-12-02,India,India,0,0,,,0
1294,6,0,electronics,38407.426707813196,4,153629.70683125278,credit_card,1,2025-07-19,10,2025-07-29,India,India,0,1,1.0,2025-07-30,0
2985,0,0,apparel,540.6157068109962,2,1081.2314136219925,credit_card,1,2025-07-02,4,2025-07-06,India,India,0,0,,,0
2247,0,0,apparel,455.15517061642504,1,455.15517061642504,upi,3,2025-07-23,4,2025-07-27,India,India,0,0,,,0
2548,7,0,electronics,25247.758433132178,3,75743.27529939654,cod,1,2025-06-18,7,2025-06-25,India,India,0,0,,,0
4117,0,1,home_furniture,6653.247455130051,2,13306.494910260102,upi,2,2025-12-11,2,2025-12-13,India,India,0,0,,,0
2690,2,0,books,105.3980217604309,1,105.3980217604309,cod,1,2025-04-03,3,2025-04-06,India,India,0,0,,,0
2136,0,0,apparel,794.8955412269407,3,2384.6866236808223,upi,1,2025-05-14,6,2025-05-20,India,India,0,0,,,0
2256,1,0,books,340.65306703950375,1,340.65306703950375,upi,2,2025-09-19,4,2025-09-23,India,India,0,0,,,0
3064,5,0,groceries,468.3342140700861,4,1873.3368562803444,cod,1,2025-09-26,14,2025-10-10,India,UAE,1,1,5.0,2025-10-15,0
1359,1,0,books,1065.2891347476861,2,2130.5782694953723,credit_card,1,2025-01-25,3,2025-01-28,India,India,0,0,,,0
4294,0,0,apparel,1435.6268340563154,2,2871.2536681126307,upi,1,2025-03-13,7,2025-03-20,India,India,0,0,,,0
3913,0,0,electronics,34292.18713337725,3,102876.56140013176,upi,1,2025-03-13,14,2025-03-27,India,India,0,1,6.0,2025-04-02,0
1699,1,0,books,120.23570192768626,2,240.47140385537253,credit_card,1,2025-04-02,2,2025-04-04,India,India,0,0,,,0
1447,1,0,apparel,2497.599330283743,1,2497.599330283743,credit_card,1,2025-03-27,3,2025-03-30,India,India,0,0,,,0
3903,1,1,home_furniture,5186.4144118301365,1,5186.4144118301365,upi,1,2025-09-09,14,2025-09-23,India,India,0,1,1.0,2025-09-24,0
3412,2,0,books,439.94326180147806,3,1319.8297854044342,upi,1,2025-03-23,7,2025-03-30,India,India,0,0,,,0
1674,6,0,home_furniture,1382.5004237472517,3,4147.501271241756,debit_card,1,2025-11-26,2,2025-11-28,USA,USA,0,0,,,0
2007,3,0,apparel,1406.1708461287617,3,4218.512538386285,upi,1,2025-04-10,3,2025-04-13,India,India,0,0,,,1
2349,0,0,apparel,2601.9572863981216,3,7805.871859194365,debit_card,1,2025-08-01,5,2025-08-06,India,India,0,1,1.0,2025-08-07,0
3514,2,1,apparel,1322.5824969247806,4,5290.329987699122,upi,1,2025-03-02,3,2025-03-05,India,India,0,0,,,0
3461,0,0,home_furniture,18217.80277974965,1,18217.80277974965,netbanking,2,2025-06-06,4,2025-06-10,India,India,0,0,,,0
4526,1,0,apparel,2642.108528620241,1,2642.108528620241,upi,1,2025-12-20,3,2025-12-23,Singapore,Singapore,0,1,2.0,2025-12-25,0
1585,1,0,groceries,139.84336734177265,1,139.84336734177265,debit_card,2,2025-04-15,3,2025-04-18,India,UAE,1,0,,,0
2256,1,0,electronics,15958.32524530882,1,15958.32524530882,netbanking,1,2025-06-25,3,2025-06-28,India,USA,1,0,,,0
2247,0,0,electronics,45610.448068355574,4,182441.7922734223,debit_card,2,2025-01-14,4,2025-01-18,India,India,0,0,,,0
1993,1,0,apparel,380.4841446816085,3,1141.4524340448254,debit_card,3,2025-08-25,6,2025-08-31,India,India,0,1,1.0,2025-09-01,0
4902,3,0,groceries,1160.4220126827013,2,2320.8440253654026,upi,1,2025-10-27,5,2025-11-01,India,India,0,1,3.0,2025-11-04,0
2435,0,0,books,1097.0707770663937,1,1097.0707770663937,upi,2,2025-12-21,3,2025-12-24,USA,USA,0,0,,,0
1571,1,0,apparel,2380.3267755067322,2,4760.6535510134645,debit_card,2,2025-02-10,5,2025-02-15,India,India,0,0,,,0
3382,2,0,books,918.1957487064985,4,3672.782994825994,upi,1,2025-04-01,7,2025-04-08,Singapore,Singapore,0,0,,,0
2245,0,0,groceries,1272.8658746448673,4,5091.463498579469,credit_card,1,2025-07-18,5,2025-07-23,India,India,0,0,,,0
3084,2,0,groceries,1015.3948634964163,3,3046.184590489249,upi,2,2025-06-17,7,2025-06-24,India,India,0,0,,,0
1988,4,1,groceries,663.4894737353088,4,2653.9578949412353,cod,1,2025-05-02,4,2025-05-06,India,India,0,0,,,0
1277,6,0,apparel,469.439988604649,3,1408.319965813947,upi,2,2025-12-10,10,2025-12-20,India,India,0,1,8.0,2025-12-28,0
2219,2,0,electronics,39610.40480570785,2,79220.8096114157,debit_card,1,2025-12-30,5,2026-01-04,India,India,0,1,3.0,2026-01-07,0
3963,1,0,books,1095.7790029449807,4,4383.116011779923,debit_card,1,2025-08-29,6,2025-09-04,India,India,0,0,,,0
2887,1,0,apparel,1681.2834461936404,3,5043.850338580922,credit_card,1,2025-11-28,2,2025-11-30,UK,UK,0,0,,,1
1483,0,0,electronics,27093.01324833371,2,54186.02649666742,upi,1,2025-08-03,5,2025-08-08,India,India,0,1,5.0,2025-08-13,0
2265,0,0,apparel,1388.8748571943827,1,1388.8748571943827,upi,1,2025-03-26,2,2025-03-28,India,India,0,1,4.0,2025-04-01,0
4395,1,0,groceries,1292.4797857090955,3,3877.4393571272867,cod,1,2025-06-18,3,2025-06-21,USA,USA,0,0,,,0
1730,1,0,electronics,1725.3618942154246,3,5176.085682646274,debit_card,1,2025-03-10,5,2025-03-15,India,India,0,0,,,0
3239,0,0,groceries,955.5953969420184,2,1911.1907938840368,cod,1,2025-12-04,5,2025-12-09,India,India,0,0,,,0
2040,5,0,apparel,2750.015363948592,2,5500.030727897184,upi,3,2025-02-06,4,2025-02-10,India,India,0,1,3.0,2025-02-13,0
3571,0,0,home_furniture,2512.835347879214,2,5025.670695758428,debit_card,2,2025-04-15,5,2025-04-20,India,India,0,0,,,0
1917,0,0,apparel,2889.7442509745674,2,5779.488501949135,credit_card,1,2025-06-10,7,2025-06-17,India,India,0,0,,,0
3448,0,0,groceries,1453.1333378509155,2,2906.266675701831,upi,3,2025-09-20,7,2025-09-27,India,India,0,0,,,0
4977,2,0,groceries,1398.1939994764234,3,4194.58199842927,upi,1,2025-11-13,7,2025-11-20,India,India,0,0,,,0
1885,3,0,books,608.8007055691148,2,1217.6014111382297,cod,1,2025-11-14,7,2025-11-21,India,India,0,0,,,0
3752,1,0,apparel,1334.0190081872029,1,1334.0190081872029,credit_card,1,2025-03-15,5,2025-03-20,India,India,0,0,,,0
1021,1,0,books,876.542510174241,2,1753.085020348482,upi,1,2025-11-20,4,2025-11-24,India,India,0,0,,,0
1473,1,0,electronics,16615.82067926049,4,66463.28271704196,upi,1,2025-12-06,2,2025-12-08,India,India,0,0,,,0
4191,0,0,electronics,4348.863501674088,3,13046.590505022265,upi,2,2025-03-17,10,2025-03-27,India,UK,1,0,,,1
3257,2,0,groceries,1357.0621368749453,1,1357.0621368749453,upi,1,2025-01-16,3,2025-01-19,India,India,0,0,,,0
3353,2,0,books,798.34166592493,3,2395.02499777479,debit_card,1,2025-09-07,7,2025-09-14,India,India,0,0,,,0
4341,0,0,groceries,350.3740225223384,4,1401.4960900893536,credit_card,1,2025-03-23,3,2025-03-26,India,India,0,0,,,0
1703,4,0,books,120.24941748311284,2,240.49883496622567,debit_card,1,2025-07-14,3,2025-07-17,India,India,0,0,,,0
1686,1,0,apparel,2253.493110714531,3,6760.479332143594,upi,1,2025-04-09,3,2025-04-12,India,India,0,0,,,0
1284,0,0,home_furniture,17129.598493905713,3,51388.79548171714,upi,1,2025-09-20,6,2025-09-26,India,India,0,0,,,0
1715,0,0,apparel,1395.248454250483,2,2790.496908500966,netbanking,2,2025-01-26,4,2025-01-30,India,India,0,0,,,0
4747,3,0,groceries,167.30240573706038,3,501.90721721118115,upi,2,2025-11-11,14,2025-11-25,India,India,0,1,4.0,2025-11-29,0
1762,2,1,groceries,990.5007946655073,3,2971.502383996522,debit_card,1,2025-10-12,7,2025-10-19,India,India,0,0,,,0
2250,1,0,electronics,15549.523559510033,3,46648.5706785301,upi,1,2025-03-13,5,2025-03-18,India,India,0,0,,,0
1947,0,0,apparel,688.6561573657477,4,2754.624629462991,cod,1,2025-08-04,6,2025-08-10,India,India,0,1,7.0,2025-08-17,0
3428,1,0,groceries,790.0750050490399,4,3160.3000201961595,credit_card,1,2025-05-17,7,2025-05-24,India,India,0,0,,,0
3507,2,1,apparel,1600.9780572090963,4,6403.912228836385,upi,1,2025-11-18,10,2025-11-28,India,India,0,1,1.0,2025-11-29,0
2030,3,0,electronics,26321.75004479064,1,26321.75004479064,debit_card,1,2025-03-31,2,2025-04-02,India,India,0,1,2.0,2025-04-04,0
1028,0,0,apparel,2524.6172736098374,3,7573.851820829512,credit_card,1,2025-12-26,7,2026-01-02,India,India,0,0,,,0
1906,1,0,groceries,752.5915295926441,2,1505.1830591852881,debit_card,1,2025-03-17,3,2025-03-20,India,India,0,0,,,0
4104,0,0,apparel,2731.4595653138304,2,5462.919130627661,credit_card,1,2025-07-01,10,2025-07-11,India,India,0,1,3.0,2025-07-14,0
4717,4,0,apparel,2572.8886729798473,3,7718.6660189395425,netbanking,1,2025-12-06,3,2025-12-09,India,India,0,1,5.0,2025-12-14,0
3926,0,0,apparel,2058.0130630646454,2,4116.026126129291,debit_card,1,2025-03-30,3,2025-04-02,USA,USA,0,0,,,0
3126,5,0,electronics,3785.7410226599927,1,3785.7410226599927,cod,1,2025-01-28,4,2025-02-01,UK,UK,0,0,,,0
4999,0,0,books,1051.4388284091187,2,2102.8776568182375,cod,1,2025-10-03,7,2025-10-10,India,India,0,0,,,0
3994,1,0,home_furniture,18158.65457421145,4,72634.6182968458,cod,1,2025-06-11,2,2025-06-13,India,India,0,0,,,0
3506,2,0,apparel,1312.6272631777906,4,5250.509052711162,credit_card,2,2025-02-22,2,2025-02-24,India,India,0,0,,,0
1569,3,0,groceries,812.9200515020821,4,3251.6802060083282,debit_card,1,2025-03-28,6,2025-04-03,India,India,0,0,,,0
3006,4,1,groceries,457.47997242586445,4,1829.9198897034578,debit_card,1,2025-10-17,7,2025-10-24,India,India,0,0,,,0
4609,1,0,groceries,71.33868431071828,2,142.67736862143656,cod,1,2025-08-21,4,2025-08-25,India,India,0,0,,,0
4553,2,1,groceries,745.2040389127397,3,2235.6121167382194,credit_card,2,2025-07-27,5,2025-08-01,India,India,0,0,,,0
2453,0,0,apparel,649.2692281196043,1,649.2692281196043,upi,3,2025-07-08,2,2025-07-10,India,India,0,1,4.0,2025-07-14,0
1737,1,0,electronics,9982.910801102547,1,9982.910801102547,upi,1,2025-07-05,5,2025-07-10,India,India,0,1,3.0,2025-07-13,0
4356,1,0,electronics,24554.829769490818,2,49109.659538981636,cod,1,2025-12-27,2,2025-12-29,India,India,0,0,,,0
1515,0,0,apparel,2641.0035206460598,2,5282.0070412921195,cod,1,2025-10-19,3,2025-10-22,India,India,0,0,,,0
3000,1,0,groceries,1274.7173740437097,4,5098.869496174839,debit_card,1,2025-07-10,2,2025-07-12,India,India,0,0,,,0
4170,0,0,electronics,48288.35265007166,3,144865.05795021498,debit_card,2,2025-02-26,3,2025-03-01,India,India,0,0,,,0
3444,4,0,apparel,1603.2376700132825,4,6412.95068005313,debit_card,1,2025-12-29,2,2025-12-31,India,India,0,1,5.0,2026-01-05,0
4560,1,1,electronics,28048.43657600865,3,84145.30972802595,upi,1,2025-10-22,10,2025-11-01,India,India,0,1,3.0,2025-11-04,0
1038,1,0,books,1004.3278577410097,4,4017.3114309640387,credit_card,1,2025-06-11,7,2025-06-18,India,UK,1,0,,,0
4342,1,1,books,869.6407514396398,1,869.6407514396398,credit_card,1,2025-04-25,3,2025-04-28,UK,UK,0,0,,,0
1886,0,0,groceries,315.0920550083919,3,945.2761650251757,upi,1,2025-09-02,10,2025-09-12,India,UK,1,0,,,0
3844,0,1,electronics,20510.562852407857,1,20510.562852407857,credit_card,1,2025-11-14,7,2025-11-21,India,India,0,0,,,0
3204,3,0,groceries,1397.2809735109101,4,5589.123894043641,upi,1,2025-10-13,3,2025-10-16,USA,USA,0,0,,,0
2098,0,0,electronics,8160.230021346355,1,8160.230021346355,credit_card,1,2025-12-01,5,2025-12-06,India,India,0,0,,,0
3931,3,0,apparel,865.262209871281,2,1730.524419742562,upi,1,2025-05-11,3,2025-05-14,India,India,0,1,3.0,2025-05-17,0
2823,5,1,electronics,20632.34205413184,1,20632.34205413184,upi,1,2025-09-12,5,2025-09-17,India,UAE,1,1,8.0,2025-09-25,0
4201,0,0,groceries,1412.8174925108501,1,1412.8174925108501,credit_card,2,2025-01-16,2,2025-01-18,India,India,0,0,,,0
2710,1,0,groceries,215.03630534515273,4,860.1452213806109,upi,1,2025-02-07,7,2025-02-14,India,India,0,0,,,0
1973,0,0,home_furniture,13622.376150514698,1,13622.376150514698,upi,2,2025-07-10,7,2025-07-17,India,India,0,1,1.0,2025-07-18,0
4155,3,0,books,245.33477630327226,1,245.33477630327226,cod,1,2025-03-08,3,2025-03-11,India,India,0,0,,,0
4093,1,0,apparel,1716.1527960762246,2,3432.305592152449,upi,1,2025-04-29,4,2025-05-03,India,India,0,0,,,0
4530,2,0,apparel,1748.7214857483582,3,5246.164457245075,netbanking,3,2025-05-14,3,2025-05-17,India,Singapore,1,0,,,0
2562,1,0,apparel,415.09048764232523,3,1245.2714629269758,upi,1,2025-10-10,2,2025-10-12,India,India,0,1,5.0,2025-10-17,0
4778,1,0,groceries,1433.4707966187807,1,1433.4707966187807,upi,1,2025-07-18,2,2025-07-20,Singapore,Singapore,0,0,,,0
3896,0,0,groceries,1219.6028138419847,3,3658.808441525954,upi,1,2025-02-25,3,2025-02-28,India,India,0,0,,,0
4453,2,0,home_furniture,6405.656929761992,3,19216.970789285973,debit_card,1,2025-04-24,10,2025-05-04,India,India,0,0,,,0
3795,0,1,groceries,239.40522312411625,1,239.40522312411625,credit_card,1,2025-05-23,7,2025-05-30,India,India,0,0,,,0
4511,2,0,books,480.18938432645353,4,1920.7575373058141,debit_card,1,2025-12-19,4,2025-12-23,India,India,0,0,,,0
4675,1,0,groceries,1346.7009920541386,1,1346.7009920541386,upi,1,2025-01-24,3,2025-01-27,India,India,0,0,,,0
1988,6,0,books,245.95195652763,3,737.8558695828899,upi,1,2025-07-02,3,2025-07-05,India,India,0,0,,,0
1020,0,0,groceries,556.5097925709251,2,1113.0195851418503,upi,1,2025-01-24,6,2025-01-30,India,India,0,0,,,0
3350,1,0,groceries,766.7414157640021,3,2300.224247292006,debit_card,1,2025-01-19,3,2025-01-22,India,India,0,0,,,0
1868,0,1,groceries,97.68225934065174,4,390.72903736260696,credit_card,1,2025-03-28,7,2025-04-04,UAE,UAE,0,0,,,0
1083,5,1,groceries,438.64888334438734,1,438.64888334438734,credit_card,1,2025-06-05,4,2025-06-09,India,India,0,0,,,0
4845,3,0,electronics,30186.060784818175,3,90558.18235445453,upi,1,2025-04-29,2,2025-05-01,India,India,0,0,,,0
2682,4,0,apparel,1174.704369282801,3,3524.113107848403,upi,2,2025-03-09,2,2025-03-11,USA,USA,0,0,,,0
2976,4,0,apparel,2650.4186889538,2,5300.8373779076,netbanking,1,2025-04-17,6,2025-04-23,India,India,0,1,2.0,2025-04-25,0
4524,3,0,electronics,46901.50551724155,4,187606.0220689662,debit_card,1,2025-02-17,6,2025-02-23,India,India,0,1,9.0,2025-03-04,0
2410,2,0,groceries,690.2371549020994,3,2070.711464706298,upi,2,2025-07-26,4,2025-07-30,India,India,0,0,,,0
2530,0,0,apparel,1736.4552836238,3,5209.3658508714,upi,1,2025-07-16,14,2025-07-30,India,India,0,0,,,0
4328,1,0,apparel,2003.1823244397267,1,2003.1823244397267,cod,1,2025-04-30,3,2025-05-03,India,India,0,0,,,0
1569,2,0,apparel,2094.2444084559324,4,8376.97763382373,netbanking,1,2025-05-02,3,2025-05-05,India,India,0,1,2.0,2025-05-07,0
4963,1,1,groceries,141.72401938070266,2,283.4480387614053,netbanking,1,2025-11-02,4,2025-11-06,India,India,0,0,,,1
1933,2,0,apparel,444.9344617186307,3,1334.803385155892,upi,3,2025-03-07,5,2025-03-12,India,India,0,1,1.0,2025-03-13,0
4598,0,0,apparel,2637.0867204689357,4,10548.346881875743,debit_card,1,2025-04-16,4,2025-04-20,India,India,0,1,2.0,2025-04-22,0
4233,0,0,apparel,893.6545263402597,4,3574.618105361039,upi,1,2025-07-23,5,2025-07-28,India,India,0,0,,,0
2980,1,1,apparel,1877.0848579482822,4,7508.339431793129,credit_card,1,2025-11-04,7,2025-11-11,India,India,0,0,,,0
4234,1,1,books,787.1389959649694,4,3148.5559838598774,netbanking,1,2025-11-25,4,2025-11-29,India,India,0,0,,,0
2855,1,1,apparel,744.05354898065,3,2232.1606469419503,debit_card,1,2025-10-01,14,2025-10-15,India,India,0,0,,,0
4056,0,1,groceries,1154.3151088159923,4,4617.260435263969,netbanking,1,2025-08-19,10,2025-08-29,India,India,0,0,,,0
1792,1,0,groceries,1305.6211465316228,1,1305.6211465316228,debit_card,1,2025-10-12,6,2025-10-18,India,India,0,1,2.0,2025-10-20,0
1791,2,0,home_furniture,6064.864785695109,1,6064.864785695109,upi,1,2025-10-23,6,2025-10-29,India,India,0,0,,,0
4595,0,2,apparel,2670.1684884932806,2,5340.336976986561,upi,1,2025-03-25,6,2025-03-31,India,India,0,0,,,0
2809,5,0,apparel,518.8003556643243,2,1037.6007113286487,debit_card,2,2025-10-03,7,2025-10-10,India,India,0,1,5.0,2025-10-15,0
2294,1,0,apparel,2461.2526007595393,4,9845.010403038157,debit_card,1,2025-07-07,7,2025-07-14,India,India,0,0,,,0
3539,0,0,apparel,2028.300134547972,2,4056.600269095944,netbanking,2,2025-11-11,6,2025-11-17,India,India,0,0,,,0
3255,0,0,groceries,895.5106446087102,4,3582.042578434841,credit_card,1,2025-08-21,7,2025-08-28,India,India,0,0,,,0
4610,1,0,apparel,921.35841102736,1,921.35841102736,netbanking,2,2025-09-06,4,2025-09-10,India,India,0,1,5.0,2025-09-15,0
2607,1,0,apparel,1276.9728675059591,1,1276.9728675059591,cod,1,2025-12-27,4,2025-12-31,India,India,0,0,,,0
2083,1,0,books,1101.3348226972303,1,1101.3348226972303,upi,1,2025-04-14,7,2025-04-21,UK,UK,0,0,,,0
3477,1,0,groceries,725.3245753173386,1,725.3245753173386,upi,1,2025-07-17,2,2025-07-19,India,India,0,0,,,0
1984,0,0,apparel,1904.8262277795475,2,3809.652455559095,netbanking,1,2025-11-19,6,2025-11-25,India,India,0,0,,,0
2680,1,0,apparel,2826.799138549259,2,5653.598277098518,debit_card,1,2025-10-21,5,2025-10-26,India,India,0,0,,,0
4676,4,0,apparel,1559.5187888727537,4,6238.075155491015,netbanking,1,2025-02-23,2,2025-02-25,India,India,0,0,,,0
4380,1,1,home_furniture,8071.250148671471,2,16142.500297342942,debit_card,1,2025-08-11,4,2025-08-15,India,India,0,0,,,0
1519,4,0,books,1082.522322152933,1,1082.522322152933,debit_card,2,2025-02-05,6,2025-02-11,India,India,0,0,,,1
1590,1,0,books,1101.9767499561722,1,1101.9767499561722,cod,1,2025-07-05,6,2025-07-11,India,India,0,0,,,0
2050,1,0,home_furniture,7415.446056388777,4,29661.784225555108,credit_card,1,2025-06-16,5,2025-06-21,India,India,0,0,,,0
2709,0,0,groceries,908.3850396978,1,908.3850396978,debit_card,1,2025-03-07,3,2025-03-10,India,India,0,0,,,0
4633,1,0,apparel,2902.0649866497424,1,2902.0649866497424,upi,1,2025-04-04,6,2025-04-10,India,India,0,1,1.0,2025-04-11,1
3035,1,0,electronics,3718.0640618304183,4,14872.256247321673,debit_card,1,2025-03-21,2,2025-03-23,India,India,0,0,,,0
3246,0,0,groceries,107.71350830484656,4,430.8540332193862,debit_card,1,2025-04-08,14,2025-04-22,India,USA,1,0,,,0
3434,3,0,books,668.2385597558789,3,2004.7156792676367,debit_card,1,2025-12-29,3,2026-01-01,India,India,0,0,,,0
1348,2,0,electronics,15270.767037702833,2,30541.534075405667,debit_card,2,2025-01-25,5,2025-01-30,India,India,0,0,,,0
1959,0,0,groceries,893.6823331545179,2,1787.3646663090358,credit_card,1,2025-01-20,6,2025-01-26,India,India,0,0,,,0
2963,0,0,home_furniture,14623.759382205097,4,58495.03752882039,upi,1,2025-07-14,2,2025-07-16,UK,UK,0,0,,,0
1692,4,0,apparel,486.50071130662536,3,1459.502133919876,credit_card,1,2025-02-13,6,2025-02-19,India,India,0,0,,,0
2559,2,0,books,1070.6042233824144,2,2141.2084467648288,credit_card,1,2025-08-30,3,2025-09-02,India,India,0,0,,,0
4899,0,0,apparel,1047.594903339781,1,1047.594903339781,upi,1,2025-04-14,3,2025-04-17,India,India,0,1,6.0,2025-04-23,0
1377,3,1,electronics,19686.026626829516,4,78744.10650731807,upi,1,2025-12-03,2,2025-12-05,India,India,0,0,,,0
3946,1,0,apparel,1209.9992303029358,4,4839.996921211743,upi,1,2025-03-22,3,2025-03-25,India,India,0,1,5.0,2025-03-30,0
3963,1,0,groceries,1267.7605442293382,2,2535.5210884586763,credit_card,1,2025-12-23,5,2025-12-28,India,India,0,0,,,0
4629,3,0,groceries,297.4456902350462,1,297.4456902350462,credit_card,3,2025-02-25,14,2025-03-11,India,India,0,0,,,0
1526,2,0,electronics,2404.987697270716,1,2404.987697270716,credit_card,2,2025-04-26,5,2025-05-01,India,India,0,1,11.0,2025-05-12,0
4224,2,0,books,1168.981772891152,4,4675.927091564608,upi,1,2025-07-03,5,2025-07-08,Singapore,Singapore,0,1,2.0,2025-07-10,0
3781,3,0,groceries,1471.917089070601,4,5887.668356282404,netbanking,1,2025-11-01,4,2025-11-05,India,India,0,0,,,0
3253,1,0,groceries,423.65460332626947,1,423.65460332626947,upi,1,2025-06-14,2,2025-06-16,India,India,0,0,,,0
3502,1,0,apparel,325.25211478148935,4,1301.0084591259574,debit_card,2,2025-10-05,6,2025-10-11,India,India,0,0,,,0
4344,0,0,books,810.508812412667,3,2431.526437238001,netbanking,1,2025-08-10,2,2025-08-12,India,India,0,0,,,0
4965,0,1,apparel,2050.850863464878,2,4101.701726929756,upi,2,2025-11-14,6,2025-11-20,India,India,0,0,,,0
2259,0,0,apparel,2838.963129057445,1,2838.963129057445,upi,1,2025-02-27,7,2025-03-06,India,India,0,0,,,0
2875,0,0,apparel,1105.8703790049126,2,2211.740758009825,cod,1,2025-08-05,3,2025-08-08,India,India,0,1,1.0,2025-08-09,0
2763,0,0,electronics,10285.704716927885,3,30857.114150783655,cod,1,2025-04-20,6,2025-04-26,India,India,0,0,,,0
1520,5,0,books,778.0205819013636,4,3112.0823276054543,debit_card,1,2025-12-05,10,2025-12-15,India,India,0,1,3.0,2025-12-18,0
2701,0,0,apparel,1821.9118770077594,2,3643.8237540155187,upi,1,2025-03-13,5,2025-03-18,India,India,0,0,,,0
2016,1,0,electronics,36169.1028916242,2,72338.2057832484,credit_card,1,2025-01-18,4,2025-01-22,India,India,0,0,,,0
4003,1,0,books,1073.6401436194901,4,4294.5605744779605,debit_card,1,2025-03-15,5,2025-03-20,India,India,0,0,,,0
